ID,NAME,LAT,LONG,STATE,POPULATION,OCEAN
1336,Sumter,-80.34147,33.92044,SC,40816,False
1372,Harrisonburg,-78.86892,38.44957,VA,52538,False
1376,Narberth,-75.26046,40.00845,PA,4309,False
1337,Moorpark,-118.88204,34.28556,CA,36104,False
1340,Pflugerville,-97.62,30.43937,TX,57122,False
1373,Frederick County,-77.39799,39.47222,MD,233385,False
1345,Eau Claire,-91.49849,44.81135,WI,67778,False
1331,Edmond,-97.4781,35.65283,OK,90092,False
1349,Carmel,-86.11804,39.97837,IN,88713,False
1341,Clearlake,-122.62637,38.95823,CA,15182,False
1368,Lewiston,-70.21478,44.10035,ME,36202,False
1367,Missouri City,-95.53772,29.61857,TX,74139,False
1374,Ithaca,-76.49661,42.44063,NY,30788,False
1362,Desert Hot Springs,-116.50353,33.96173,CA,28335,False
1377,Cedar Falls,-92.44547,42.52776,IA,41255,False
1355,Jackson,-110.76243,43.47993,WY,10523,False
1335,Charlottesville,-78.47668,38.02931,VA,46597,False
1333,Montgomery,-95.69634,30.38826,TX,806,False
1356,Frankfort,-84.87328,38.20091,KY,27830,False
1338,Saratoga,-122.02301,37.26383,CA,30968,False
1364,Clackamas County,-122.22094,45.18816,OR,375992,False
1344,Sullivan County,-74.76814,41.71642,NY,77547,False
1360,Maricopa County,-112.49123,33.34883,AZ,3817117,False
1429,Hillsboro,-122.98983,45.52289,OR,102347,False
1401,Greenfield,-119.00288,35.26885,CA,3991,False
1415,Montgomery County,-77.20424,39.13638,MD,971777,False
1387,Dublin,-121.93579,37.70215,CA,57721,False
1419,Madera,-120.06072,36.96134,CA,64208,False
1398,Antioch,-121.80579,38.00492,CA,110542,False
1430,Martinsville,-79.87254,36.69153,VA,13645,False
1390,Cranston,-71.43728,41.77982,RI,81073,False
1420,Lake County,-122.75318,39.09965,CA,64665,False
1381,Lancaster,-71.67312,42.45565,MA,7509,False
1409,San Angelo,-100.43704,31.46377,TX,100450,False
1427,Buckeye,-112.58378,33.37032,AZ,50876,False
1411,Indian Wells,-117.87312,35.66523,CA,0,False
1389,Mission,-98.32529,26.21591,TX,83298,False
1405,Dakota County,-93.06544,44.67189,MN,398552,False
1402,Parlier,-119.52707,36.61162,CA,15138,False
1408,Gonzales,-121.44438,36.50663,CA,8473,False
1397,Fairbanks North Star Borough,-146.41667,64.83333,AK,97581,False
1423,Durango,-107.88007,37.27528,CO,18006,False
1392,Dunwoody,-84.33465,33.94621,GA,48733,False
1391,Lewisville,-96.99417,33.04623,TX,104039,False
1410,Southlake,-97.13418,32.94124,TX,29941,False
1414,Rosenberg,-95.80856,29.55718,TX,35510,False
1425,Montgomery,-74.75377,40.47844,NJ,0,False
1388,Gatlinburg,-83.51189,35.71453,TN,4184,False
1386,Ketchum,-114.36366,43.68074,ID,2728,False
1417,Grand Forks,-97.03285,47.92526,ND,57011,False
1428,Olivette,-90.37595,38.66533,MO,7870,False
1416,Lancaster,-76.30551,40.03788,PA,59339,False
1412,Mission,-94.65579,39.02778,KS,9491,False
1394,Conway,-92.4421,35.0887,AR,64980,False
1385,Bartow County,-84.8405,34.23786,GA,100157,False
1403,Warwick,-71.41617,41.7001,RI,81699,False
1384,Tustin,-117.82617,33.74585,CA,80583,False
1418,Cuyahoga County,-81.67786,41.47875,OH,1280122,False
1453,Swarthmore,-75.34991,39.90206,PA,6211,False
1461,Miami Gardens,-80.20255,25.97981,FL,2706,False
148,Jackson,-90.18481,32.29876,MS,170674,False
1479,Pearland,-95.28605,29.56357,TX,108821,False
131,Amarillo,-101.8313,35.222,TX,198645,False
1454,Lawrence,-95.23525,38.97167,KS,93917,False
1438,Nashua,-71.46757,42.76537,NH,87970,False
1470,Lafayette,-92.01984,30.22409,LA,127657,False
1444,South Gate,-118.21202,33.95474,CA,96401,False
1473,Plantation,-80.23184,26.13421,FL,92560,False
1481,Beaverton,-122.80371,45.48706,OR,96577,False
1474,Augusta County,-79.13383,38.16452,VA,73750,False
1452,Marietta,-81.45484,39.41535,OH,13900,False
1434,Washougal,-122.35342,45.58262,WA,15288,False
1463,Wilmington,-75.54659,39.74595,DE,71948,False
1445,Lowell,-71.31617,42.63342,MA,110699,False
1456,Addison,-96.82917,32.96179,TX,15518,False
1447,Spartanburg County,-81.99068,34.93126,SC,284307,False
1478,Dryden,-76.29716,42.49091,NY,2094,False
1467,Aspen,-106.81754,39.1911,CO,6882,False
1437,Midwest City,-97.3967,35.44951,OK,57249,False
1466,Avenal,-120.12903,36.00412,CA,13301,False
1439,Radnor,-75.35991,40.04622,PA,30878,False
1455,Windham,-72.15702,41.69982,CT,23072,False
1468,Lenexa,-94.81635,38.96584,KS,0,False
1460,Oakwood Village,-83.77882,39.96728,OH,0,False
1475,Fraser,-105.81723,39.94499,CO,1213,False
1446,Durham County,-78.87632,36.036,NC,267587,False
403,Silver City,-108.28033,32.77007,NM,10004,False
1443,Niagara Falls,-79.05671,43.0945,NY,48916,False
1435,Lake City,-92.2682,44.44968,MN,5027,False
1458,Pittsfield,-73.24538,42.45008,MA,43303,False
1472,Teton County,-110.58974,43.93476,WY,21294,False
1450,Sun Valley,-114.35172,43.69713,ID,1422,False
1477,Rockville,-77.15276,39.084,MD,66980,False
1471,Edinburg,-98.16334,26.30174,TX,84497,False
1462,Blythe,-114.59635,33.6103,CA,19208,False
1448,Jersey Village,-95.563,29.88772,TX,7900,False
1521,Flower Mound,-97.09696,33.01457,TX,71253,False
1513,Hennepin County,-93.47688,45.00458,MN,1152425,False
1496,Nevada City,-121.01779,39.26173,CA,3152,False
1512,Westlake,-97.19501,32.99124,TX,1264,False
1486,Penitas,-98.44474,26.23063,TX,4715,False
1500,Billings,-108.50069,45.78329,MT,110263,False
1498,Montgomery County,-75.3673,40.21083,PA,799874,False
1525,El Dorado County,-120.52465,38.77874,CA,181058,False
1516,La Crosse,-91.23958,43.80136,WI,52306,False
1511,Summit County,-110.95567,40.86815,UT,36324,False
23,El Paso,-106.48693,31.75872,TX,681124,False
1495,Athens,-82.10126,39.32924,OH,25044,False
1488,Solano County,-121.94001,38.26692,CA,413344,False
1509,Meridian,-88.70366,32.36431,MS,39661,False
1497,Springdale,-94.12881,36.18674,AR,77859,False
1507,Lomita,-118.31507,33.79224,CA,20785,False
1494,Presque Isle,-68.01586,46.68115,ME,9171,False
1522,Frisco,-96.82361,33.15067,TX,154407,False
1526,Carrollton,-96.89028,32.95373,TX,133168,False
1503,Upper Dublin,-75.2174,40.1646,PA,0,False
1504,Coconut Creek,-80.17894,26.25175,FL,59302,False
1487,West Wendover,-114.07335,40.7391,NV,4294,False
1491,Gainesville,-82.32483,29.65163,FL,130128,False
1506,Urbana,-88.20727,40.11059,IL,42311,False
1489,Battle Creek,-85.17816,42.3173,MI,51589,False
1531,Ann Arbor,-83.74088,42.27756,MI,117070,False
1514,Hutto,-97.54667,30.5427,TX,22722,False
1518,Reading,-75.92687,40.33565,PA,87879,False
1492,Lawrence,-71.16311,42.70704,MA,80231,False
1490,Lake Placid,-73.98198,44.27962,NY,2465,False
1551,Bryan,-97.41835,33.09873,TX,0,False
1548,Hattiesburg,-89.29034,31.32712,MS,46805,False
1550,Saint Louis County,-90.44341,38.64068,MO,998954,False
1568,Cathedral City,-116.46529,33.77974,CA,53826,False
1537,Meadows Place,-95.588,29.65134,TX,4759,False
1581,Calistoga,-122.57971,38.5788,CA,5330,False
1564,Moore,-97.4867,35.33951,OK,60451,False
1575,Cass County,-96.14087,40.90972,NE,25241,False
1544,Washtenaw County,-83.83877,42.25323,MI,344791,False
1580,Augusta,-81.97484,33.47097,GA,43459,False
1543,Harlingen,-97.6961,26.19063,TX,65774,False
1585,Maringouin,-91.51955,30.4913,LA,1061,False
1535,Jeffersonville,-85.73718,38.27757,IN,46960,False
1555,King City,-121.12603,36.21274,CA,13902,False
1563,Muskegon,-86.24839,43.23418,MI,38401,False
1542,West Windsor,-74.61905,40.30205,NJ,0,False
1549,Fairbanks,-147.71639,64.83778,AK,32325,False
1571,Wichita Falls,-98.49339,33.91371,TX,104710,False
1583,Windsor,-122.81638,38.54713,CA,27464,False
1584,Greencastle,-86.86473,39.64449,IN,10401,False
1536,Hamilton,-84.56134,39.3995,OH,62407,False
1577,Sierra Madre,-118.05285,34.16167,CA,11163,False
1582,DeWitt,-76.06548,43.03507,NY,0,False
1545,Ancram,-73.63624,42.05065,NY,0,False
1576,Auburn,-70.23117,44.09785,ME,22871,False
1541,McKinney,-96.61527,33.19762,TX,162898,False
1578,Calhoun County,-85.82603,33.77143,AL,118572,False
1572,Pine Bluff,-92.0032,34.22843,AR,44772,False
1566,Hastings,-98.38839,40.58612,NE,24924,False
1552,Amador County,-120.65112,38.44639,CA,38091,False
1558,Garfield Heights,-81.60596,41.417,OH,28097,False
1562,Fortuna,-124.15728,40.59819,CA,12000,False
1569,Missoula County,-113.92371,47.03649,MT,109299,False
1556,Hollister,-121.4016,36.85245,CA,37462,False
1540,Carol Stream,-88.13479,41.91253,IL,40356,False
1570,Longview,-94.74049,32.5007,TX,82287,False
1559,Hudson,-73.79096,42.25286,NY,6436,False
1547,Hempstead,-73.61874,40.70621,NY,55547,False
1538,Passaic County,-74.30032,41.0337,NJ,501226,False
1574,Monroe County,-77.63626,43.16512,NY,744344,False
1561,Dane County,-89.41832,43.06735,WI,488073,False
1554,Canton,-90.03675,32.61264,MS,13676,False
1546,Chamblee,-84.29881,33.89205,GA,28244,False
97,Garland,-94.66938,33.5165,TX,0,False
1595,Cayuga County,-76.57436,43.01033,NY,80026,False
1606,Oakdale,-92.96494,44.96302,MN,28080,False
1629,Montpelier,-72.57539,44.26006,VT,7592,False
1594,Norman,-97.43948,35.22257,OK,120284,False
1592,Paso Robles,-120.691,35.62664,CA,27157,False
1630,Healdsburg,-122.86916,38.61047,CA,11742,False
1627,Bettendorf,-90.51569,41.52448,IA,35505,False
1609,Roanoke County,-80.05085,37.20907,VA,92376,False
1636,Duarte,-117.97729,34.13945,CA,21990,False
1612,Lansing,-84.55553,42.73253,MI,115056,False
1598,Southfield,-83.22187,42.47337,MI,73156,False
1635,Union City,-84.54243,33.58706,GA,20805,False
1622,Alamogordo,-105.96027,32.89953,NM,30753,False
1603,University Park,-87.8973,42.36808,IL,0,False
1611,Ferndale,-83.13465,42.46059,MI,20177,False
1607,Smithville,-97.15943,30.00855,TX,4101,False
1631,Danby,-76.48077,42.3523,NY,0,False
1620,Dayton,-93.51496,45.24385,MN,5096,False
1597,Takoma Park,-77.00748,38.97789,MD,17713,False
1626,Bossier City,-93.73212,32.51599,LA,68094,False
1590,Hillsborough,-79.09973,36.07542,NC,6415,False
1615,Buncombe County,-82.5301,35.61122,NC,238318,False
1614,Cary,-78.78112,35.79154,NC,159769,False
1618,Davis,-121.74052,38.54491,CA,67666,False
1637,Carroll County,-77.02252,39.56286,MD,167134,False
1616,Pittsburg,-121.88468,38.02798,CA,69424,False
1619,Ulster County,-74.25857,41.88815,NY,182493,False
1633,Warrenton,-77.79527,38.71345,VA,9897,False
1587,Alachua County,-82.3577,29.67476,FL,247336,False
1593,Rose Valley,-75.38491,39.89622,PA,949,False
1610,Alexandria,-92.44514,31.31129,LA,47889,False
1648,Texarkana,-94.04769,33.42513,TX,37280,False
1639,Missoula,-113.994,46.87215,MT,71022,False
1645,Somerset County,-74.61631,40.56351,NJ,323444,False
1653,Hartford,-72.68509,41.76371,CT,124006,False
1668,Eureka Springs,-93.73797,36.40118,AR,2083,False
1667,San Juan Bautista,-121.538,36.84551,CA,1961,False
1643,Alton,-90.18428,38.8906,IL,27003,False
1642,Gardena,-118.30896,33.88835,CA,60447,False
1687,Murrieta,-117.21753,33.55003,CA,0,False
1679,Lufkin,-94.7291,31.33824,TX,36333,False
1641,Georgetown,-97.67723,30.63269,TX,63716,False
1656,Montgomery County,-95.50301,30.30021,TX,455746,False
1677,Altavista,-79.28558,37.11181,VA,3474,False
1662,Travis County,-97.78195,30.33469,TX,1024266,False
1686,Boulder,-105.27055,40.01499,CO,107349,False
1665,Lawndale,-118.35257,33.88724,CA,33430,False
1670,Winter Park,-81.33924,28.6,FL,29943,False
1674,Asheville,-82.55402,35.60095,NC,88512,False
1658,Rancho Mirage,-116.41279,33.73974,CA,18083,False
1673,Keene,-72.27814,42.93369,NH,23265,False
1657,Cumberland,-71.43284,41.96677,RI,34843,False
1688,Berks County,-75.926,40.4163,PA,411442,False
1669,Mount Vernon,-95.22133,33.18873,TX,2753,False
1650,Angola,-84.99941,41.63477,IN,8644,False
1663,Duluth,-92.10658,46.78327,MN,86110,False
1672,Vienna,-77.26526,38.90122,VA,16522,False
1675,Saint Helena,-122.47026,38.50519,CA,5814,False
1654,Prairie Village,-97.1381,37.69946,KS,0,False
1666,Hamilton,-75.54462,42.82701,NY,4176,False
1676,Greensburg,-99.29261,37.6028,KS,798,False
1644,Rancho Cordova,-121.30273,38.58907,CA,71017,False
1647,Higginsville,-93.71716,39.07251,MO,4662,False
1664,Plainfield,-88.13532,39.10365,IL,0,False
1739,Sandy Springs,-84.37854,33.92427,GA,105330,False
1712,Ypsilanti,-83.61299,42.24115,MI,19945,False
1711,New Brunswick,-74.45182,40.48622,NJ,57035,False
1734,Shorewood,-93.58912,44.9008,MN,7614,False
1729,Bozeman,-111.03856,45.67965,MT,43405,False
1705,Oak Ridge,-84.26964,36.01036,TN,29302,False
1699,Monte Sereno,-121.99246,37.23633,CA,3556,False
1735,Forest Grove,-123.11066,45.51984,OR,23897,False
1725,Lake Elsinore,-117.32726,33.66808,CA,61981,False
1702,Santa Fe County,-105.97612,35.50686,NM,144170,False
1720,Waterville,-69.63171,44.55201,ME,16261,False
1696,Yellow Springs,-83.88687,39.80645,OH,3793,False
1740,West Chester,-75.60804,39.96097,PA,19842,False
1733,Euless,-97.08195,32.83707,TX,54219,False
1741,Sammamish,-122.0804,47.64177,WA,52253,False
1700,Waterbury,-73.0515,41.55815,CT,108802,False
1716,Springfield,-86.885,36.50921,TN,16808,False
1713,New Paltz,-74.08681,41.74759,NY,7070,False
1717,Livermore,-121.76801,37.68187,CA,88126,False
1736,Monroe County,-83.49426,41.9214,MI,152021,False
1708,East Point,-84.43937,33.67955,GA,35467,False
1727,Creve Coeur,-90.42262,38.66089,MO,18276,False
1738,San Luis Obispo,-120.65962,35.28275,CA,47339,False
1737,Forest Hills,-76.59969,39.88704,PA,0,False
1710,Grapevine,-97.07807,32.93429,TX,51404,False
1715,Frisco,-106.09752,39.57443,CO,3035,False
1697,Springfield,-89.64371,39.80172,IL,116565,False
1726,Decatur,-84.29631,33.77483,GA,21957,False
1707,West Lafayette,-86.90807,40.42587,IN,45550,False
1714,Ashland,-122.70948,42.19458,OR,20861,False
1698,Royal Oak,-83.14465,42.48948,MI,59008,False
1758,DoÌ±a Ana,-106.8139,32.38954,NM,1211,False
1759,Wilkins Township,-79.82332,40.42579,PA,0,False
1763,Killeen,-97.7278,31.11712,TX,140806,False
1762,Penndel,-74.91656,40.15205,PA,2221,False
1761,Township of London Grove,-75.81554,39.83276,PA,0,False
1743,Roanoke,-79.94143,37.27097,VA,99897,False
1602,Cranberry Township,-80.10714,40.68496,PA,28098,False
1184,Temecula,-117.14114,33.48781,CA,0,False
1746,Greenville,-91.06177,33.41012,MS,32156,False
1482,Halifax,-78.92834,36.76597,VA,1249,False
1756,Heber,-111.41324,40.5069,UT,9198,False
515,The Village of Indian Hill,-84.33517,39.17949,OH,5785,False
1760,Riverside County,-115.99386,33.74368,CA,2189641,False
1693,Dolington,-74.89544,40.26511,PA,0,False
920,Shorewood-Tower Hills-Harbert,-86.61409,41.88169,MI,1344,False
1433,Holland,-86.10893,42.78752,MI,33742,False
731,Skaneateles,-76.4291,42.94701,NY,2474,False
1748,Salt Lake County,-111.92403,40.66758,UT,1029655,False
1742,Brentwood,-90.34928,38.61755,MO,8057,False
1483,Pleasanton,-121.87468,37.66243,CA,79510,False
1232,Augusta,-69.77949,44.31062,ME,18471,False
1380,Rutledge,-75.32852,39.90178,PA,795,False
1749,Breckenridge,-106.03835,39.48165,CO,4896,False
1744,Kirkwood,-90.40678,38.58339,MO,27750,False
1690,Carrboro,-79.07529,35.91014,NC,21156,False
1745,Herndon,-77.3861,38.96955,VA,24568,False
1432,Clermont,-73.82707,42.08509,NY,0,False
1691,Chatham County,-79.25535,35.70258,NC,63505,False
1764,Parsippany,-74.42599,40.85788,NJ,51144,False
1233,Grand Coteau,-92.04651,30.41992,LA,938,False
1765,Westfield,-74.3434,40.6516,NJ,,False
1773,Saipan,145.755833,15.180833,CNMI,48220,True
1074,Dover,-70.87367,43.19786,NH,30880,True
1350,Newport,-71.31283,41.4901,RI,24232,True
1070,Kauai County,-159.70544,22.01108,HI,67091,True
1087,Del Mar,-117.26531,32.95949,CA,4351,True
1532,Tybee Island,-80.84567,32.00022,GA,3102,True
1231,Laplace,-90.48147,30.06698,LA,29872,True
1283,Kenner,-90.24174,29.99409,LA,67091,True
1465,Monroe County,-80.91705,25.55731,FL,73090,True
1348,Riverdale Park,-76.63747,39.41733,MD,0,True
1732,Carver,-70.76254,41.88344,MA,11718,True
1640,Pinole,-122.2333,37.99048,CA,0,True
1116,Fairfield,-73.26373,41.14121,CT,59052,True
1600,Barnstable,-70.29947,41.70011,MA,47821,True
1120,Maplewood,-74.27348,40.73121,NJ,25008,True
12,San Diego,-117.15726,32.71533,CA,1307402,True
264,Pikesville,-76.72247,39.37427,MD,30764,True
1293,Fairfax County,-77.27622,38.83469,VA,1081726,True
1757,Phala,-155.4786,19.20297,HI,1356,True
1768,San Leandro,-122.15611111,37.725,CA,84950,True
1275,Renton,-122.21707,47.48288,WA,100242,True
1280,Island County,-122.66922,48.2082,WA,78506,True
1366,Mount Rainier,-76.96498,38.9415,MD,8475,True
1153,Coronado,-117.18309,32.68589,CA,24812,True
1264,Epping,-71.07423,43.03342,NH,1681,True
1528,Naples,-81.79596,26.14234,FL,21512,True
1527,Pleasantville,-74.52404,39.38984,NJ,20755,True
1164,Gloucester,-70.66199,42.61593,MA,29781,True
1139,Capitola,-121.95329,36.97523,CA,10189,True
1723,Edmonds,-122.37736,47.81065,WA,41375,True
1632,Dennis,-70.19391,41.73539,MA,2407,True
1747,Pasco County,-82.43887,28.30674,FL,464697,True
1201,Larkspur,-122.53525,37.93409,CA,12417,True
1628,National City,-117.0992,32.67811,CA,61060,True
1530,Pinecrest,-82.14564,27.85003,FL,0,True
1346,Acton,-71.43284,42.48509,MA,20897,True
1296,San Carlos,-122.26052,37.50716,CA,29931,True
1131,Port Isabel,-97.20858,26.07341,TX,5016,True
1701,Broward County,-80.45589,26.15186,FL,1748066,True
1553,Clearwater,-82.8001,27.96585,FL,113003,True
1499,League City,-95.09493,29.50745,TX,98312,True
1484,Malden,-71.06616,42.4251,MA,61068,True
1211,Key Biscayne,-80.16282,25.69371,FL,12990,True
1706,Monterey,-121.89468,36.60024,CA,28338,True
1029,Newark,-122.04024,37.52966,CA,45336,True
1051,Scituate,-70.72587,42.19593,MA,5245,True
1122,Branford,-72.8151,41.27954,CT,29438,True
1382,Chatham County,-81.09243,31.97402,GA,265128,True
1102,Belmont,-122.2758,37.52021,CA,27218,True
1181,Snohomish County,-121.72218,48.04602,WA,713335,True
1517,Encinitas,-117.29198,33.03699,CA,62930,True
1091,North Port,-82.23593,27.04422,FL,62345,True
1018,Eatontown,-74.05097,40.29622,NJ,12301,True
1265,Wilton Manors,-80.13893,26.16036,FL,12385,True
1052,Volusia County,-81.14857,29.06345,FL,494593,True
1755,Û÷Ewa Gentry,-158.03039,21.33999,HI,22690,True
1501,Newburyport,-70.87728,42.81259,MA,17982,True
1721,Annapolis,-76.49218,38.97845,MD,39474,True
1753,The Bronx,-73.86641,40.84985,NY,1385108,True
1342,Skagit County,-121.80227,48.48215,WA,116901,True
1312,Beverly,-70.88005,42.55843,MA,41186,True
1591,Wellesley,-71.29256,42.29649,MA,27982,True
1684,Coupeville,-122.68628,48.21982,WA,1887,True
1624,Redondo Beach,-118.38841,33.84918,CA,68166,True
1426,Grover Beach,-120.62128,35.12164,CA,13600,True
1310,Everett,-122.20208,47.97898,WA,108010,True
1767,Emeryville,-122.28527778,37.83138889,CA,10080,True
1510,Jefferson County,-123.57431,47.77655,WA,29872,True
1730,Biddeford,-70.45338,43.49258,ME,21282,True
1190,Hilton Head Island,-80.73816,32.19382,SC,40512,True
1115,Portsmouth,-76.29827,36.83543,VA,96201,True
1327,Surfside,-80.1256,25.87843,FL,6024,True
1262,Tiburon,-122.45664,37.87354,CA,9214,True
1623,Somerville,-71.0995,42.3876,MA,80318,True
1142,King County,-121.83583,47.49084,WA,1931249,True
1413,Hamden,-72.89677,41.39593,CT,59847,True
706,Marin City,-122.50914,37.86854,CA,2666,True
1055,Lexington,-71.2245,42.44732,MA,31394,True
1032,Natick,-71.3495,42.28343,MA,32276,True
1652,Gloucester County,-76.52297,37.40121,VA,36858,True
1353,Topsham,-69.97588,43.92758,ME,5931,True
1440,New Hanover County,-77.86561,34.18141,NC,202667,True
1565,Stamford,-73.53873,41.05343,CT,128874,True
1075,Cumberland County,-70.3302,43.80608,ME,281674,True
1441,Coral Gables,-80.26838,25.72149,FL,51117,True
1098,Union City,-122.01913,37.59577,CA,74494,True
1309,Berkeley,-122.27275,37.87159,CA,120972,True
1459,West Palm Beach,-80.05337,26.71534,FL,106779,True
1683,Secaucus,-74.05653,40.78955,NJ,19104,True
1634,Miami-Dade County,-80.49867,25.60897,FL,2496435,True
1560,Redwood City,-122.23635,37.48522,CA,85288,True
1182,Pacific Grove,-121.91662,36.61774,CA,15674,True
1237,Colma,-122.45969,37.67688,CA,1520,True
1041,North Miami,-80.18671,25.89009,FL,62435,True
1126,Port Arthur,-93.94233,29.88519,TX,55340,True
1579,Kearny,-74.14542,40.76843,NJ,42137,True
1155,Sarasota,-82.53065,27.33643,FL,55118,True
1724,Richmond,-122.34775,37.93576,CA,109708,True
1508,Point Arena,-123.69307,38.9088,CA,453,True
1493,Olympia,-122.9007,47.03787,WA,50302,True
1227,El Segundo,-118.41647,33.91918,CA,17037,True
1268,Prince George's County,-76.84729,38.82952,MD,863420,True
1286,New Castle County,-75.63898,39.57833,DE,538479,True
1751,New York City,-74.00597,40.71427,NY,8175133,True
1685,Baltimore County,-76.61632,39.44307,MD,805029,True
1113,Sunrise,-80.1131,26.13397,FL,84439,True
1586,Palm Beach County,-80.43651,26.64757,FL,1320134,True
1601,Galveston,-94.7977,29.30135,TX,50180,True
1297,North Andover,-71.13506,42.6987,MA,28222,True
1617,Hastings-on-Hudson,-73.87875,40.99454,NY,8014,True
1404,Atherton,-122.19774,37.46133,CA,7167,True
1485,Thurston County,-122.83208,46.9295,WA,252264,True
1731,Santa Monica,-118.49119,34.01945,CA,93220,True
1719,Baytown,-94.97743,29.7355,TX,76335,True
1393,Ferndale,-124.26394,40.57624,CA,1369,True
1752,Borough of Queens,-73.83652,40.68149,NY,2272771,True
1094,Key West,-81.78163,24.55524,FL,25755,True
1077,Fort Myers,-81.84059,26.62168,FL,74013,True
1464,"Washington, D.C.",-77.03637,38.89511,DC,601723,True
1010,Alameda,-122.24164,37.76521,CA,78630,True
1016,Portsmouth,-70.76255,43.07176,NH,21530,True
1515,Marin County,-122.74886,38.05518,CA,252409,True
1193,Trinidad,-124.14312,41.05929,CA,357,True
1305,Tuckahoe,-72.41092,40.89899,NY,1373,True
1436,Kirkland,-122.20874,47.68149,WA,87281,True
1722,Rockland County,-74.02409,41.15243,NY,311687,True
1689,Redmond,-122.12151,47.67399,WA,60598,True
1395,Dover,-75.52437,39.15817,DE,37522,True
1159,Salem,-70.89672,42.51954,MA,42869,True
1608,Shoreline,-122.34152,47.75565,WA,55439,True
1421,Weston,-73.38067,41.20093,CT,0,True
1173,Needham,-71.23283,42.28343,MA,28886,True
1589,Sand City,-121.84829,36.61718,CA,381,True
1088,Palo Alto,-122.14302,37.44188,CA,66853,True
1424,San Mateo,-122.35164,37.56438,CA,0,True
1534,Provincetown,-70.1864,42.05295,MA,2642,True
1661,Hawthorne,-118.35257,33.9164,CA,88451,True
1379,Reading,-71.09533,42.52565,MA,24747,True
1671,Marina,-121.80217,36.6844,CA,21229,True
1351,New Bedford,-70.93421,41.63622,MA,94958,True
1191,Largo,-82.78842,27.90979,FL,81000,True
1728,Cambridge,-71.10561,42.3751,MA,110402,True
1692,Huntington,-73.42568,40.86815,NY,18046,True
1076,Treasure Island,-82.76899,27.76919,FL,6887,True
1143,Hull,-70.90782,42.30204,MA,10293,True
1539,Jacinto City,-95.23382,29.76745,TX,10782,True
1174,Hillsborough,-122.37942,37.5741,CA,11451,True
1680,Cumberland Center,-70.25894,43.79647,ME,2499,True
1369,Pinellas County,-82.73955,27.90268,FL,916542,True
1659,Laguna Vista,-97.29025,26.10091,TX,3212,True
1114,Sarasota County,-82.36498,27.18248,FL,379448,True
1519,Ayer,-71.58979,42.5612,MA,2868,True
1476,Dickinson,-95.05132,29.46079,TX,19895,True
1162,Sonoma County,-122.92254,38.52529,CA,483878,True
1105,North Brunswick,-74.482,40.454,NJ,0,True
1383,Anne Arundel County,-76.5676,38.99416,MD,537656,True
1273,Milpitas,-121.30382,36.07135,CA,0,True
1396,Brunswick,-69.96533,43.91452,ME,15175,True
1399,Venice,-82.45426,27.09978,FL,22211,True
1502,North Salem,-73.57124,41.33482,NY,0,True
1573,Bellevue,-122.20068,47.61038,WA,139820,True
1047,Nassau County,-73.58545,40.73217,NY,1339532,True
1718,Maui County,-156.61706,20.86774,HI,154834,True
1033,Boynton Beach,-80.06643,26.52535,FL,73966,True
1400,Menlo Park,-122.18219,37.45383,CA,33449,True
1104,Southampton,-72.38953,40.88427,NY,3265,True
1085,Yorktown,-73.80819,41.29565,NY,0,True
1469,Langley,-122.40626,48.04009,WA,1077,True
1207,Santa Barbara,-119.69819,34.42083,CA,91842,True
1109,Bainbridge Island,-122.52124,47.62621,WA,23840,True
1298,Millbrae,-122.38719,37.59855,CA,22795,True
1567,Mercer Island,-122.22207,47.57065,WA,25042,True
1451,Rolling Hills,-118.35752,33.75739,CA,1893,True
1281,West Warwick,-71.52194,41.69689,RI,30146,True
1150,Deer Park,-95.12382,29.70523,TX,33806,True
1754,Saint Petersburg,-82.67927,27.77086,FL,244769,True
1194,Lake Jackson,-95.43439,29.03386,TX,27533,True
1681,Cutler Bay,-80.3377,25.5783,FL,44865,True
1219,Rio Dell,-122.90722,38.49908,CA,0,True
1246,Morro Bay,-120.8499,35.36581,CA,10639,True
1407,Carmel-by-the-Sea,-121.92329,36.55524,CA,3897,True
1064,Marblehead,-70.85783,42.5001,MA,19808,True
1358,Palos Verdes Estates,-118.39245,33.80105,CA,13682,True
1276,San Joaquin,-117.82033,33.62724,CA,0,True
1152,Chestertown,-76.06661,39.209,MD,5093,True
1359,Burien,-122.34679,47.47038,WA,50467,True
1605,Juneau,-134.41972,58.30194,AK,32756,True
1449,Rancho Palos Verdes,-118.38702,33.74446,CA,42732,True
1524,Mendocino County,-123.43155,39.43362,CA,87841,True
1599,College Park,-76.93692,38.98067,MD,32301,True
1357,Lincoln,-71.30395,42.42593,MA,8197,True
1203,South Miami,-80.29338,25.7076,FL,12242,True
1613,Kodiak,-152.40722,57.79,AK,6253,True
1457,Lake Charles,-93.2044,30.21309,LA,76070,True
1678,Watsonville,-121.75689,36.91023,CA,53628,True
1621,East Hampton,-72.1848,40.96343,NY,1122,True
1533,Vallejo,-122.25664,38.10409,CA,121253,True
1107,Irvine,-117.82311,33.66946,CA,256927,True
1220,Hallandale Beach,-80.14838,25.9812,FL,39488,True
1343,Ventura County,-119.12603,34.35753,CA,823318,True
1361,Manhattan Beach,-118.41091,33.88474,CA,35818,True
1330,Beaufort County,-80.69217,32.35706,SC,162233,True
